2378,5,29,0,218470144,175504,37922664,0,0,224080,238420,131258,269479,8,3,55,34,0,5
2379,5,30,0,218467872,175512,37924876,0,0,227696,239284,130518,269793,8,3,55,34,0,5
2380,5,38,0,218466512,175512,37926432,0,0,207024,258212,126294,259574,8,2,58,32,0,5
2381,8,39,0,218465024,175512,37928428,0,0,221680,245856,137169,282444,8,3,56,33,0,5
2382,13,41,0,218463408,175512,37930128,0,0,202448,260276,124248,254792,7,2,60,31,0,5
2383,1,15,0,218462048,175512,37931764,0,0,213072,255260,120070,245398,7,3,59,32,0,5
2384,1,43,0,218459936,175520,37933324,0,0,238096,225068,128215,264988,8,3,55,34,0,5
2385,4,30,0,218457424,175524,37935556,0,0,223604,243680,134319,276960,8,3,56,33,0,5
2386,13,30,0,218455776,175524,37937116,0,0,221648,244348,133435,275118,8,3,56,33,0,5
2387,14,40,0,218453408,175524,37939356,0,0,206992,259360,130739,267764,7,3,59,31,0,5
2388,23,30,0,218452368,175524,37940904,0,0,216016,247900,131429,268865,8,3,58,32,0,5
2389,34,33,0,218449264,175532,37942844,0,0,222704,245716,134811,276414,8,3,58,32,0,5
2390,4,26,0,218447808,175532,37944724,0,0,231056,236712,134849,277945,8,3,56,34,0,5
2391,1,14,0,218446656,175532,37946540,0,0,213248,249040,127955,262219,7,3,58,32,0,5
2392,19,50,0,218445408,175532,37948232,0,0,218480,247620,134234,275221,8,3,57,32,0,5
2393,8,40,0,218443088,175532,37950236,0,0,222016,239864,125989,258618,7,2,57,33,0,5
2394,4,52,0,218441664,175540,37951800,0,0,219424,247708,126217,258628,7,2,59,33,0,5
2395,8,32,0,218439680,175540,37953740,0,0,222816,238772,134319,275513,8,2,57,33,0,5
2396,4,32,0,218437584,175540,37955468,0,0,227392,239928,132611,273897,8,2,58,32,0,5
2397,2,49,0,218434976,175540,37957376,0,0,229392,232684,126355,259646,7,2,57,34,0,5
2398,15,35,0,218433840,175540,37959100,0,0,204112,267828,110983,228685,7,2,58,33,0,5
2399,3,40,0,218432816,175548,37960984,0,0,222944,242996,136889,282297,8,2,58,32,0,5
2400,16,29,0,218430608,175548,37962792,0,0,206864,260440,126467,259665,7,2,58,33,0,5
2401,6,38,0,218428608,175548,37964540,0,0,223360,242440,133324,275079,8,3,57,33,0,5
2402,2,13,0,218427488,175548,37966444,0,0,220752,246676,125615,258181,7,2,58,33,0,5
2403,8,21,0,218424768,175548,37968304,0,0,214352,249672,129802,266783,8,3,58,32,0,5
2404,4,39,0,218423264,175548,37969928,0,0,232192,235096,132875,273367,8,2,56,34,0,5
2405,2,38,0,218421504,175556,37971688,0,0,220736,247904,136120,280346,8,2,56,33,0,5
2406,6,41,0,218419504,175556,37973760,0,0,225072,235528,135254,279156,8,3,55,34,0,5
2407,4,26,0,218418176,175556,37975660,0,0,224304,241892,127999,262601,8,3,56,33,0,5
2408,14,17,0,218417312,175556,37977188,0,0,229072,231860,130228,268567,8,2,56,34,0,5
2409,10,30,0,218415552,175556,37979116,0,0,204048,263300,124363,254213,7,2,59,32,0,5
2410,0,46,0,218413792,175564,37980676,0,0,210928,249708,128878,263884,7,2,58,33,0,5
2411,11,32,0,218405408,175564,37982892,0,0,230096,236708,133851,271110,8,3,56,33,0,5
2412,0,43,0,218403904,175564,37985112,0,0,219888,243432,133495,262870,8,2,57,33,0,5
2413,7,33,0,218401584,175564,37987032,0,0,215952,251200,129011,254713,7,2,58,33,0,5
2414,6,35,0,218399600,175564,37989008,0,0,205296,257520,125374,244287,7,2,59,32,0,5
2415,2,43,0,218398352,175572,37990616,0,0,248224,219588,143152,291734,9,3,54,35,0,5
2416,8,38,0,218396480,175572,37992820,0,0,236144,229108,136829,282317,8,2,55,35,0,5
2417,3,22,0,218394528,175572,37994552,0,0,211504,255288,132056,271061,7,2,57,33,0,5
2418,17,35,0,218392608,175572,37996484,0,0,226032,239732,125984,258443,8,2,55,34,0,5
2419,3,39,0,218391488,175572,37998040,0,0,205712,259112,125350,255749,7,2,59,32,0,5
2420,0,17,0,218389888,175580,37999864,0,0,217952,248520,131255,269734,7,2,58,32,0,5
2421,2,38,0,218388864,175580,38001320,0,0,206112,255880,124728,255417,7,2,59,32,0,5
2422,7,17,0,218387232,175580,38003160,0,0,227184,238088,132279,271798,8,2,57,33,0,5
2423,8,24,0,218385888,175580,38005052,0,0,211936,251696,129062,265093,7,2,58,33,0,5
2424,13,27,0,218384480,175580,38007072,0,0,210256,256076,121353,248816,7,2,58,33,0,5
2425,10,37,0,218382944,175588,38008460,0,0,229456,234200,125229,256908,9,3,55,34,0,5
2426,7,28,0,218380576,175588,38010708,0,0,220752,247208,129242,266632,8,3,57,32,0,5
2427,3,32,0,218379248,175588,38012244,0,0,223872,240672,126849,261216,8,2,57,33,0,5
2428,7,36,0,218377712,175588,38014212,0,0,216368,251128,129818,267167,8,2,57,33,0,5
2429,4,34,0,218376608,175588,38015564,0,0,217888,247724,131425,268783,7,3,59,31,0,5
2430,0,10,0,218374496,175588,38017620,0,0,212736,256288,135398,278563,8,3,58,32,0,5
2431,9,33,0,218373216,175596,38019376,0,0,226608,234748,129543,266875,7,3,55,35,0,5
2432,8,40,0,218371696,175596,38021276,0,0,222464,246072,126821,259387,7,2,57,33,0,5
2433,2,40,0,218370368,175596,38023016,0,0,211632,253520,122900,252425,8,2,57,33,0,5
2434,7,36,0,218367776,175596,38025408,0,0,226864,236356,132217,272403,8,3,56,33,0,5
2435,12,12,0,218366400,175596,38026940,0,0,226736,238936,139397,286675,8,3,56,33,0,5
2436,9,34,0,218364048,175604,38029028,0,0,221248,243344,130854,269906,9,3,56,33,0,5
2437,1,34,0,218362496,175604,38030796,0,0,226288,240784,131119,270215,8,2,57,33,0,5
2438,8,35,0,218360512,175604,38032784,0,0,222848,241252,132641,273881,8,2,57,33,0,5
2439,8,19,0,218359184,175604,38034108,0,0,235616,230056,136748,282382,8,3,55,35,0,5
2440,4,42,0,218356960,175604,38036048,0,0,212320,248420,118894,243542,7,2,59,32,0,5
2441,6,33,0,218355456,175612,38037860,0,0,215248,251608,125243,257329,7,2,57,33,0,5
2442,1,37,0,218353232,175612,38039660,0,0,218112,242992,126941,260490,8,3,58,32,0,5
2443,7,41,0,218351760,175612,38041324,0,0,221216,245116,133084,273988,8,2,57,33,0,5
2444,0,31,0,218349856,175612,38043236,0,0,219872,242908,133736,275216,7,2,57,33,0,5
2445,5,29,0,218348256,175612,38044932,0,0,209232,256068,134390,275562,8,2,59,31,0,5
2446,7,34,0,218346608,175620,38046928,0,0,220928,243576,126118,259367,7,2,57,34,0,5
2447,6,29,0,218345168,175620,38048456,0,0,210928,254712,124809,254897,7,2,59,32,0,5
2448,2,37,0,218342288,175620,38050532,0,0,223824,238988,126938,261878,7,2,56,34,0,5
2449,1,44,0,218341664,175620,38051784,0,0,220784,245896,127702,262239,7,2,58,32,0,5
2450,2,32,0,218339328,175620,38054056,0,0,223904,240228,136473,281935,8,2,57,33,0,5
2451,1,29,0,218337600,175628,38055672,0,0,219056,242956,123904,254667,7,2,58,33,0,5
2452,1,20,0,218335760,175628,38057588,0,0,217088,249996,128147,262318,7,2,58,32,0,5
2453,2,21,0,218335248,175632,38058952,0,0,178980,292512,103509,211928,6,2,60,32,0,5
2454,11,29,0,218333136,175632,38060788,0,0,215696,248084,119495,245538,7,2,59,32,0,5
2455,0,35,0,218331632,175632,38062316,0,0,221360,241556,137394,274270,8,3,57,33,0,5
2456,5,27,0,218329152,175632,38064664,0,0,236048,226700,146051,287040,8,3,55,34,0,5
2457,1,37,0,218327168,175640,38066372,0,0,228320,228652,131457,254951,8,2,55,34,0,5
2458,2,41,0,218326288,175640,38068132,0,0,222464,240468,126114,258498,7,2,57,34,0,5
2459,10,31,0,218324192,175640,38070108,0,0,211424,243576,128836,265092,7,2,57,33,0,5
2460,6,39,0,218322480,175640,38071760,0,0,211728,248560,121307,248479,7,3,58,32,0,5
2461,9,43,0,218320496,175640,38073496,0,0,210864,248272,135737,279238,8,3,57,32,0,5
2462,3,24,0,218317632,175648,38075280,0,0,209808,247640,122260,250169,7,2,58,33,0,5
2463,10,38,0,218316224,175648,38076944,0,0,209120,232004,122944,251941,7,3,58,32,0,5
2464,1,32,0,218314544,175648,38078928,0,0,220224,247232,137345,281429,8,3,58,32,0,5
2465,9,29,0,218313632,175648,38080528,0,0,222992,239296,124644,256450,7,2,57,33,0,5
2466,2,22,0,218312304,175648,38082120,0,0,207408,258692,119017,243178,7,3,59,32,0,5
2467,0,41,0,218309792,175656,38083992,0,0,219760,245876,135224,277722,8,2,57,32,0,5
2468,4,22,0,218307680,175656,38085824,0,0,228784,232636,127894,264297,7,2,55,35,0,5
2469,10,35,0,218305808,175656,38087712,0,0,225152,242408,134522,277990,8,3,56,33,0,5
2470,7,35,0,218303680,175656,38089880,0,0,223264,235716,130353,268768,8,2,58,33,0,5
2471,6,34,0,218301728,175656,38091436,0,0,217824,246668,129501,265515,8,3,57,32,0,5
2472,2,23,0,218297920,175664,38092716,0,0,213760,249988,131177,269923,8,3,57,32,0,5
2473,6,23,0,218295840,175664,38094600,0,0,227984,237532,133307,275326,8,3,55,35,0,5
2474,7,38,0,218294064,175664,38096616,0,0,212992,252016,120949,248266,7,2,58,33,0,5
2475,0,30,0,218292640,175664,38098320,0,0,217792,249840,125935,257757,7,2,58,32,0,5
2476,1,21,0,218290544,175664,38100208,0,0,233936,227136,129858,267994,7,3,56,34,0,5
2477,6,41,0,218289056,175664,38101608,0,0,217088,247660,123670,254696,8,3,57,33,0,5
2478,6,43,0,218286944,175672,38103676,0,0,214352,252360,123203,253287,7,3,57,33,0,5
2479,4,19,0,218285456,175672,38105248,0,0,220176,243416,138281,284727,8,3,56,33,0,5
2480,5,24,0,218284352,175672,38107284,0,0,225776,238596,134315,277170,8,2,57,33,0,5
2481,3,44,0,218283168,175672,38109156,0,0,208736,259216,131962,269422,7,2,59,31,0,5
2482,2,39,0,218281584,175672,38110728,0,0,203280,262172,125964,258643,7,2,59,32,0,5
2483,11,33,0,218278976,175680,38112416,0,0,233520,229772,131315,271135,8,2,56,33,0,5
2484,2,41,0,218276704,175680,38114748,0,0,215936,252268,134680,277115,8,2,57,33,0,5
2485,10,39,0,218275968,175680,38115908,0,0,227072,232992,129897,267041,8,2,57,32,0,5
2486,9,40,0,218274240,175680,38118048,0,0,219520,247996,129067,264679,8,2,57,33,0,5
2487,11,34,0,218272480,175680,38119636,0,0,210928,253648,126428,259357,7,2,59,32,0,5
2488,3,34,0,218270624,175688,38121620,0,0,212864,252604,127905,262383,7,2,58,32,0,5
2489,5,41,0,218270128,175688,38123192,0,0,222256,242308,137720,282183,8,3,57,33,0,5
2490,4,19,0,218267888,175688,38125316,0,0,223056,242340,128480,264507,7,3,57,34,0,5
2491,14,37,0,218266496,175688,38126716,0,0,225744,237576,124875,257600,7,2,57,34,0,5
2492,1,28,0,218264224,175688,38128856,0,0,231600,236324,129090,264139,7,3,56,34,0,5
2493,7,20,0,218262368,175696,38130400,0,0,210048,252936,121149,248656,7,2,58,32,0,5
2494,4,35,0,218261648,175700,38132228,0,0,189428,284116,109124,223927,7,2,59,31,0,5
2495,4,36,0,218259792,175700,38133636,0,0,226528,238824,129281,266203,8,2,56,34,0,5
2496,10,30,0,218257296,175700,38135620,0,0,210448,255812,125440,257990,7,2,59,32,0,5
2497,0,14,0,218256176,175700,38137124,0,0,215728,247232,126630,260131,8,2,57,33,0,5
2498,3,43,0,218254112,175708,38139064,0,0,226944,240160,130517,268809,8,3,56,33,0,5
2499,10,38,0,218252736,175708,38140708,0,0,227344,231912,131131,262206,8,2,56,34,0,5
2500,15,36,0,218250640,175708,38142456,0,0,226672,238048,136714,265104,7,2,55,35,0,5
2501,1,41,0,218249136,175708,38144436,0,0,212080,249920,129040,264050,8,2,57,32,0,5
2502,11,35,0,218247632,175708,38146120,0,0,209744,252752,123671,252697,7,2,59,32,0,5
2503,6,33,0,218246528,175708,38147612,0,0,216400,249360,123295,252559,6,2,59,32,0,5
2504,1,45,0,218244288,175716,38149756,0,0,234256,227376,130192,267601,8,2,55,34,0,5
2505,16,27,0,218242416,175716,38150952,0,0,229728,233784,128837,265689,8,3,56,34,0,5
2506,5,25,0,218240592,175716,38153164,0,0,222656,240600,131878,271335,8,2,57,33,0,5
2507,4,44,0,218238064,175716,38154696,0,0,212560,255056,125696,256660,7,2,59,32,0,5
2508,8,37,0,218236352,175716,38156568,0,0,205968,261224,124351,256436,7,2,58,33,0,5
2509,0,41,0,218234848,175724,38158132,0,0,223696,240604,130046,267474,8,3,57,33,0,5
2510,7,29,0,218233104,175724,38160300,0,0,226608,237436,124871,257899,7,2,56,34,0,5
2511,10,31,0,218231360,175724,38161980,0,0,221264,240280,129538,266698,7,2,56,34,0,5
2512,13,25,0,218229536,175724,38163976,0,0,213504,254840,126164,258485,7,2,58,33,0,5
2513,3,40,0,218228240,175724,38165496,0,0,219024,240332,127699,262640,7,2,57,33,0,5
2514,9,22,0,218226480,175732,38167468,0,0,205024,250576,122140,250783,7,2,59,32,0,5
2515,5,26,0,218224800,175732,38169156,0,0,232000,230100,128004,264156,8,2,56,34,0,5
2516,0,47,0,218221648,175732,38171284,0,0,220352,241560,124034,255533,7,2,56,34,0,5
2517,0,43,0,218220560,175732,38172680,0,0,213168,249108,121272,248842,7,2,58,33,0,5
2518,1,26,0,218218464,175732,38174800,0,0,222704,244588,137096,282577,8,3,55,34,0,5
2519,3,33,0,218217072,175740,38176548,0,0,218272,241968,124709,255924,8,3,57,33,0,5
2520,6,22,0,218215200,175740,38178320,0,0,212576,254516,139373,286521,8,3,58,32,0,5
2521,9,39,0,218213344,175740,38180288,0,0,209072,252880,131340,269883,8,2,57,32,0,5
2522,10,35,0,218211744,175740,38181980,0,0,220752,242440,128885,264864,7,3,57,33,0,5
2523,1,39,0,218209872,175740,38184048,0,0,230720,228780,129326,266612,8,2,56,34,0,5
2524,1,40,0,218208032,175740,38185596,0,0,213360,250812,126014,259228,7,2,58,33,0,5
2525,14,41,0,218205888,175748,38187668,0,0,221392,244968,128927,265645,7,2,57,33,0,5
2526,6,37,0,218203920,175748,38189344,0,0,215232,248120,129417,265644,8,3,57,32,0,5
2527,4,33,0,218202160,175748,38191040,0,0,207392,252812,122810,251809,7,2,59,32,0,5
2528,10,30,0,218201200,175748,38192548,0,0,221456,240688,128014,262730,7,2,59,32,0,5
2529,0,44,0,218199440,175748,38194468,0,0,216784,246872,129374,265247,7,3,59,32,0,5
2530,1,26,0,218197632,175756,38196276,0,0,218624,243612,127890,263054,7,3,57,33,0,5
2531,7,30,0,218195712,175756,38198112,0,0,215360,246180,129987,266501,7,3,58,32,0,5
2532,5,42,0,218185472,175756,38200748,0,0,219888,239872,127684,265434,8,3,59,30,0,5
2533,1,33,0,218186000,175756,38202668,0,0,225488,239980,130341,268511,8,3,56,33,0,5
2534,6,41,0,218178784,175760,38204304,0,0,220148,241556,132406,269505,8,2,57,33,0,5
2535,7,31,0,218178112,175768,38205896,0,0,232448,232452,132218,271367,8,3,56,34,0,5
2536,9,39,0,218176864,175768,38207672,0,0,224144,241284,132349,271552,8,2,56,34,0,5
2537,9,33,0,218174720,175768,38209840,0,0,216464,248704,128876,264860,8,2,57,33,0,5
2538,7,20,0,218173056,175768,38211912,0,0,229904,231644,135808,279708,8,3,55,34,0,5
2539,15,24,0,218171552,175768,38213524,0,0,223872,240208,131815,271258,7,2,58,33,0,5
2540,8,43,0,218168992,175776,38215816,0,0,220992,240808,125045,256699,7,3,57,33,0,5
2541,17,26,0,218168240,175776,38216980,0,0,213296,249876,126200,259021,7,2,59,32,0,5
2542,2,30,0,218166880,175776,38218836,0,0,215888,250820,129343,265854,8,2,56,33,0,5
2543,7,34,0,218166336,175776,38220504,0,0,208464,254256,121477,240622,7,2,59,32,0,5
2544,1,44,0,218164688,175776,38222984,0,0,219264,246492,140359,289176,9,3,56,32,0,5
2545,0,36,0,218163696,175776,38224220,0,0,212688,249288,132615,273424,8,3,57,32,0,5
2546,2,47,0,218161088,175784,38226040,0,0,220496,240048,134423,277770,8,2,56,34,0,5
2547,3,42,0,218159344,175784,38227876,0,0,215728,248696,124943,255523,8,3,57,33,0,5
2548,0,11,0,218157248,175784,38229760,0,0,222768,243036,132172,272573,8,3,56,33,0,5
2549,5,42,0,218155904,175784,38231660,0,0,213056,247184,118482,243087,7,2,58,32,0,5
2550,3,23,0,218154848,175784,38233180,0,0,224816,240688,123228,253248,7,3,56,34,0,5
2551,6,18,0,218152976,175792,38235176,0,0,231712,226844,126151,260156,7,2,56,35,0,5
2552,7,19,0,218151488,175792,38237352,0,0,203664,262972,126078,257287,7,2,60,31,0,5
2553,0,28,0,218150368,175792,38238716,0,0,223872,238516,136262,281312,8,3,56,33,0,5
2554,6,35,0,218149632,175792,38240596,0,0,223472,239676,124296,256737,7,2,57,34,0,5
2555,9,25,0,218147504,175792,38242964,0,0,215440,247412,125005,257016,8,3,56,34,0,5
2556,0,19,0,218144896,175800,38244872,0,0,217664,246308,128551,263803,7,3,58,32,0,5
2557,4,36,0,218143392,175800,38245956,0,0,220576,240840,128823,264670,7,3,56,34,0,5
2558,10,32,0,218141488,175800,38248140,0,0,231072,230692,131127,270359,8,2,56,34,0,5
2559,10,36,0,218140640,175800,38249912,0,0,221200,243656,133859,274784,7,2,58,32,0,5
2560,4,23,0,218138656,175800,38251764,0,0,219840,241984,132658,273784,8,2,56,33,0,5
2561,9,33,0,218136912,175808,38253716,0,0,223536,241820,128699,265501,7,2,57,33,0,5
2562,8,38,0,218135280,175812,38255484,0,0,169732,300440,96173,195731,5,2,60,32,0,5
2563,6,23,0,218133392,175812,38257256,0,0,208224,253500,129610,265203,7,2,58,32,0,5
2564,3,36,0,218131904,175812,38259100,0,0,216160,247156,134693,277826,8,2,58,32,0,5
2565,8,27,0,218131008,175812,38260312,0,0,208704,253472,126252,259130,8,3,58,32,0,5
2566,3,38,0,218128752,175812,38262236,0,0,212912,249156,119065,243985,7,2,58,32,0,5
2567,10,30,0,218127264,175820,38263948,0,0,224432,239180,127041,261675,7,2,57,34,0,5
2568,0,21,0,218124784,175820,38266184,0,0,214608,248972,130232,267507,8,2,58,32,0,5
2569,13,37,0,218123904,175820,38267444,0,0,216800,245604,129821,267714,8,3,58,32,0,5
2570,5,24,0,218121776,175820,38269904,0,0,219840,244960,136797,281057,8,3,57,32,0,5
2571,1,43,0,218119792,175820,38271720,0,0,224240,237216,125975,258907,7,2,57,33,0,5
2572,6,42,0,218117920,175828,38273556,0,0,228384,234240,129390,266280,8,3,56,34,0,5
2573,8,37,0,218116672,175828,38274624,0,0,212016,252376,124810,255674,7,2,58,33,0,5
2574,5,48,0,218115072,175828,38276724,0,0,236320,226384,130535,269807,8,2,56,34,0,5
2575,8,38,0,218112080,175828,38278980,0,0,212080,249252,129717,266978,7,2,58,33,0,5
2576,6,39,0,218110096,175828,38280872,0,0,233312,228316,130540,269268,8,2,56,34,0,5
2577,13,37,0,218109216,175836,38281832,0,0,201760,259052,112684,230623,7,2,58,33,0,5
2578,9,38,0,218106720,175836,38283836,0,0,212000,255632,121073,248110,7,2,58,33,0,5
2579,1,30,0,218104864,175836,38286112,0,0,227808,234296,132511,272317,8,3,56,33,0,5
2580,0,28,0,218104000,175836,38287892,0,0,214192,250156,131259,269340,7,3,58,33,0,5
2581,2,25,0,218103008,175836,38289048,0,0,204592,256396,121843,249440,7,2,60,32,0,5
2582,3,44,0,218100160,175844,38291412,0,0,229808,230792,125947,260038,7,2,57,34,0,5
2583,2,43,0,218098880,175844,38292516,0,0,215760,249588,129350,257778,7,2,58,32,0,5
2584,10,36,0,218097136,175844,38294568,0,0,218672,241660,132685,260442,7,2,57,34,0,5
2585,0,43,0,218094896,175844,38296376,0,0,225456,236148,135538,266380,7,2,57,34,0,5
2586,1,44,0,218092544,175844,38298580,0,0,219520,245740,132264,259618,7,2,58,33,0,5
2587,13,40,0,218090928,175844,38300376,0,0,207472,252348,122199,251088,7,2,58,33,0,5
2588,1,25,0,218089280,175852,38302188,0,0,229264,234148,131760,270992,8,3,57,33,0,5
2589,0,39,0,218087184,175852,38304048,0,0,228832,234792,128998,265867,9,2,56,33,0,5
2590,6,45,0,218086192,175852,38305300,0,0,209248,253320,123084,251816,7,3,59,31,0,5
2591,14,30,0,218084704,175852,38307020,0,0,233152,228080,135725,279553,8,3,55,33,0,5
2592,6,38,0,218081696,175852,38309456,0,0,214624,248268,132849,272730,8,2,58,32,0,5
2593,5,41,0,218077424,175860,38310268,0,0,211760,251412,125378,258472,8,3,58,32,0,5
2594,5,46,0,218075312,175860,38312392,0,0,217808,243248,121040,249261,7,2,57,33,0,5
2595,22,22,0,218073856,175860,38314340,0,0,225600,235492,127762,263300,8,2,56,33,0,5
2596,4,26,0,218072496,175860,38316132,0,0,229760,232996,125342,259058,8,3,56,34,0,5
2597,11,21,0,218071008,175860,38317408,0,0,222272,237188,130977,270510,7,2,56,34,0,5
2598,9,43,0,218069632,175868,38319064,0,0,221824,239648,125676,258946,7,2,57,34,0,5
2599,3,40,0,218067040,175868,38321040,0,0,227696,233852,134926,279353,8,2,55,34,0,5
2600,1,47,0,218064304,175868,38323540,0,0,214016,250456,132915,274583,7,2,57,33,0,5
2601,9,37,0,218063568,175868,38325396,0,0,219200,240880,130446,268475,8,3,56,33,0,5
2602,6,38,0,218062208,175868,38326828,0,0,222752,240216,128445,265227,8,2,56,34,0,5
2603,0,16,0,218060080,175876,38328492,0,0,214848,250532,130051,266754,7,2,59,32,0,5
2604,6,38,0,218058480,175876,38330508,0,0,214336,247624,129385,266680,7,2,57,33,0,5
2605,0,19,0,218056352,175876,38332772,0,0,222992,238488,131324,271586,8,3,55,34,0,5
2606,7,36,0,218054720,175876,38334612,0,0,216592,246708,126259,259476,8,2,57,33,0,5
2607,7,31,0,218053344,175876,38336424,0,0,209776,249556,129393,266201,8,2,58,32,0,5
2608,9,32,0,218051616,175876,38338304,0,0,223344,240920,137452,282969,9,2,57,32,0,5
2609,6,37,0,218050496,175884,38339460,0,0,209712,250144,121772,251308,7,2,58,33,0,5
2610,0,21,0,218047744,175884,38341428,0,0,207568,256764,122182,251165,7,2,59,32,0,5
2611,12,37,0,218046000,175884,38343624,0,0,223472,240800,123919,254210,7,2,58,33,0,5
2612,8,20,0,218044016,175884,38345324,0,0,206224,256328,126126,257768,7,3,59,31,0,5
2613,3,27,0,218043264,175884,38346620,0,0,220704,239452,129864,267114,8,2,57,33,0,5
2614,8,34,0,218040912,175892,38349092,0,0,224160,236716,127960,264923,8,2,57,32,0,5
2615,2,19,0,218039552,175892,38350780,0,0,212528,250000,121694,250336,7,2,59,32,0,5
2616,11,39,0,218038064,175892,38352624,0,0,214672,246728,128764,265082,8,2,57,33,0,5
2617,11,26,0,218037312,175896,38354092,0,0,168900,305020,102272,211159,6,2,63,29,0,5
2618,5,37,0,218035664,175896,38355432,0,0,238192,222472,130812,271372,8,3,54,35,0,5
2619,6,43,0,218033088,175904,38358008,0,0,217152,242704,129191,266719,8,3,56,34,0,5
2620,8,38,0,218031456,175904,38359808,0,0,226880,237012,124414,256046,7,2,57,34,0,5
2621,9,41,0,218030096,175904,38360984,0,0,215696,244516,132121,271511,7,3,58,32,0,5
2622,2,44,0,218027600,175904,38362972,0,0,213520,249992,128656,262762,7,3,58,32,0,5
2623,2,27,0,218026272,175904,38364376,0,0,211472,251296,127050,259646,8,2,58,32,0,5
2624,0,51,0,218025312,175912,38366524,0,0,207408,254212,123092,252808,7,2,59,31,0,5
2625,14,37,0,218023568,175912,38368188,0,0,231568,233684,134462,276782,8,3,56,33,0,5
2626,1,24,0,218020688,175912,38370828,0,0,229328,232476,129304,266123,8,3,56,34,0,5
2627,3,43,0,218018672,175912,38372664,0,0,209920,252940,132141,264084,7,2,58,33,0,5
2628,3,18,0,218016656,175912,38374460,0,0,216592,244404,134438,263999,8,2,57,33,0,5
2629,0,19,0,218015936,175912,38375636,0,0,219024,243856,130070,255739,7,2,58,33,0,5
2630,5,36,0,218014256,175920,38377488,0,0,214480,245392,126575,259685,7,2,58,32,0,5
2631,10,35,0,218011904,175920,38379756,0,0,218144,243748,124716,255720,7,2,57,33,0,5
2632,3,41,0,218010128,175920,38381548,0,0,213456,248712,126583,259903,7,2,58,32,0,5
2633,0,18,0,218008032,175920,38383448,0,0,234288,226320,130542,270152,8,2,57,33,0,5
2634,9,32,0,218005504,175920,38385168,0,0,204640,258976,119374,245817,7,2,58,33,0,5
2635,4,42,0,218004128,175928,38387084,0,0,233648,227368,133187,275418,8,3,56,34,0,5
2636,1,33,0,218003008,175928,38388996,0,0,224336,236708,128507,264699,8,3,56,33,0,5
2637,5,45,0,218001376,175928,38390884,0,0,217312,245704,129346,266463,8,3,57,33,0,5
2638,8,26,0,217999536,175928,38392516,0,0,210816,251124,127477,261109,7,2,57,33,0,5
2639,10,32,0,217997664,175928,38394252,0,0,213824,247148,125839,258131,7,2,57,34,0,5
2640,5,18,0,217995072,175936,38396096,0,0,216464,246996,127162,261210,7,2,58,33,0,5
2641,11,28,0,217993584,175936,38397820,0,0,212864,247096,127226,261103,8,3,57,32,0,5
2642,8,34,0,217991952,175936,38399580,0,0,220752,244740,130072,267621,7,3,58,32,0,5
2643,4,33,0,217990832,175936,38401496,0,0,220912,240292,132691,272506,8,3,57,33,0,5
2644,1,40,0,217988448,175936,38403436,0,0,223520,237048,126136,260617,7,2,57,34,0,5
2645,6,44,0,217986096,175944,38405224,0,0,210608,247156,124702,256667,7,2,59,32,0,5
2646,2,47,0,217984224,175944,38407060,0,0,223344,240596,132513,273254,7,2,57,34,0,5
2647,7,24,0,217982480,175944,38408948,0,0,220800,241776,130394,268692,7,2,58,33,0,5
2648,0,44,0,217981280,175944,38410172,0,0,210496,252288,120308,245923,7,2,59,31,0,5
2649,0,40,0,217979792,175944,38412008,0,0,217248,242376,127741,263173,8,2,57,33,0,5
2650,3,26,0,217978080,175944,38413564,0,0,229088,229844,129256,266978,8,3,56,34,0,5
2651,6,45,0,217975680,175952,38415744,0,0,213488,251892,125444,257776,8,2,58,32,0,5
2652,29,24,0,217973936,175952,38417572,0,0,214496,244548,129090,265258,8,2,57,33,0,5
2653,14,25,0,217967984,175952,38418604,0,0,220048,245120,130838,269766,8,3,58,32,0,5
2654,1,42,0,217966128,175952,38420388,0,0,212480,248728,125754,258192,7,2,57,33,0,5
2655,8,37,0,217964640,175952,38421556,0,0,210544,253456,122740,250913,7,3,59,32,0,5
2656,0,41,0,217962528,175960,38424016,0,0,224688,238024,129045,265596,7,3,57,33,0,5
2657,3,27,0,217961168,175960,38425752,0,0,214160,246256,127918,262612,8,3,58,32,0,5
2658,10,35,0,217959040,175960,38427520,0,0,219840,239092,125300,257947,7,2,57,34,0,5
2659,1,45,0,217958064,175960,38428524,0,0,223520,236644,121184,249690,7,2,57,33,0,5
2660,14,43,0,217956064,175960,38431048,0,0,222064,238828,123316,253694,7,2,57,33,0,5
2661,0,47,0,217954448,175968,38432572,0,0,207712,252880,121418,248054,7,2,59,32,0,5
2662,5,28,0,217953584,175968,38433892,0,0,227168,235504,127311,262880,8,3,56,34,0,5
2663,5,20,0,217950336,175968,38436356,0,0,231808,228956,133151,274384,8,3,55,35,0,5
2664,10,26,0,217949456,175968,38438144,0,0,218528,241132,130342,267844,7,3,57,33,0,5
2665,7,29,0,217948832,175968,38439164,0,0,212320,253608,130275,267538,7,2,57,34,0,5
2666,14,34,0,217946848,175976,38441528,0,0,212480,249936,120403,246884,7,2,58,33,0,5
2667,3,30,0,217944976,175976,38443300,0,0,220112,242560,128249,264298,7,2,56,34,0,5
2668,2,39,0,217943360,175976,38445204,0,0,224704,237492,136158,280206,7,2,56,34,0,5
